PERIODO;MES;CODIGO_ESTABLECIMIENTO;ESTABLECIMIENTO;AREA_FUNCIONAL;INDICE_OCUPACIONAL_PREDICHO;VALOR_REAL
2026;8;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intensivos Pediátricos;66.92;
2026;9;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intensivos Pediátricos;69.08;
2026;10;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intensivos Pediátricos;68.71;
2026;11;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intensivos Pediátricos;58.08;
2026;12;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intensivos Pediátricos;55.82;
2026;1;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intermedios Adultos;93.33;93.91
2026;2;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intermedios Adultos;90.78;93.99
2026;3;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intermedios Adultos;90.74;96.41
2026;4;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intermedios Adultos;93.47;96.36
2026;5;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intermedios Adultos;95.49;97.8
2026;6;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intermedios Adultos;96.41;
2026;7;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intermedios Adultos;95.7;
2026;8;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intermedios Adultos;92.84;
2026;9;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intermedios Adultos;93.57;
2026;10;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intermedios Adultos;92.77;
2026;11;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intermedios Adultos;92.72;
2026;12;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intermedios Adultos;92.09;
2026;1;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intermedios Pediátricos;61.64;55.58
2026;2;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intermedios Pediátricos;59.7;52.75
2026;3;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intermedios Pediátricos;59.04;50.62
2026;4;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intermedios Pediátricos;51.63;58.46
2026;5;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intermedios Pediátricos;61.39;65.26
2026;6;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intermedios Pediátricos;70.33;
2026;7;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intermedios Pediátricos;71.31;
2026;8;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intermedios Pediátricos;74.94;
2026;9;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intermedios Pediátricos;71.05;
2026;10;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intermedios Pediátricos;70.31;
2026;11;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intermedios Pediátricos;67.18;
2026;12;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Cuidados Intermedios Pediátricos;66.88;
2026;1;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Adulto Cuidados Básicos;95.35;100.0
2026;2;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Adulto Cuidados Básicos;95.85;100.0
2026;3;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Adulto Cuidados Básicos;96.54;0.0
2026;4;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Adulto Cuidados Básicos;31.21;100.0
2026;5;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Adulto Cuidados Básicos;82.01;100.0
2026;6;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Adulto Cuidados Básicos;77.4;
2026;7;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Adulto Cuidados Básicos;83.36;
2026;8;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Adulto Cuidados Básicos;86.6;
2026;9;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Adulto Cuidados Básicos;83.97;
2026;10;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Adulto Cuidados Básicos;87.67;
2026;11;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Adulto Cuidados Básicos;84.95;
2026;12;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Adulto Cuidados Básicos;81.08;
2026;1;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Adulto Cuidados Medios;89.45;90.13
2026;2;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Adulto Cuidados Medios;89.37;90.22
2026;3;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Adulto Cuidados Medios;89.06;91.93
2026;4;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Adulto Cuidados Medios;90.74;90.83
2026;5;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Adulto Cuidados Medios;91.17;90.53
2026;6;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Adulto Cuidados Medios;90.99;
2026;7;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Adulto Cuidados Medios;91.21;
2026;8;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Adulto Cuidados Medios;91.66;
2026;9;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Adulto Cuidados Medios;88.66;
2026;10;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Adulto Cuidados Medios;90.67;
2026;11;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Adulto Cuidados Medios;89.79;
2026;12;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Adulto Cuidados Medios;86.2;
2026;1;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Pediátrica Cuidados Medios;64.56;56.65
2026;2;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Pediátrica Cuidados Medios;57.4;60.28
2026;3;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Pediátrica Cuidados Medios;61.25;64.0
2026;4;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Pediátrica Cuidados Medios;60.21;55.94
2026;5;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Pediátrica Cuidados Medios;60.94;70.71
2026;6;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Pediátrica Cuidados Medios;68.87;
2026;7;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Pediátrica Cuidados Medios;68.87;
2026;8;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Pediátrica Cuidados Medios;68.94;
2026;9;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Pediátrica Cuidados Medios;66.96;
2026;10;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Pediátrica Cuidados Medios;67.08;
2026;11;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Pediátrica Cuidados Medios;69.69;
2026;12;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médica Pediátrica Cuidados Medios;67.67;
2026;1;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médico-Quirúrgico Cuidados Medios;91.24;91.52
2026;2;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médico-Quirúrgico Cuidados Medios;90.35;92.41
2026;3;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médico-Quirúrgico Cuidados Medios;91.5;94.52
2026;4;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médico-Quirúrgico Cuidados Medios;87.84;94.94
2026;5;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médico-Quirúrgico Cuidados Medios;93.67;95.27
2026;6;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médico-Quirúrgico Cuidados Medios;95.32;
2026;7;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médico-Quirúrgico Cuidados Medios;94.99;
2026;8;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médico-Quirúrgico Cuidados Medios;93.58;
2026;9;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médico-Quirúrgico Cuidados Medios;92.8;
2026;10;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médico-Quirúrgico Cuidados Medios;93.83;
2026;11;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médico-Quirúrgico Cuidados Medios;91.61;
2026;12;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Médico-Quirúrgico Cuidados Medios;88.42;
2026;1;121109;Hospital Dr. Hernán Henríquez Aravena (Temuco);Área Médico-Quirúrgico Pediátrica Cuidados Medios;51.58;56.12
2026;2;121109;Hospital Dr. Hernán Henríquez Aravena (Temuco);Área Médico-Quirúrgico Pediátrica Cuidados Medios;54.41;57.1
2026;3;121109;Hospital Dr. Hernán Henríquez Aravena (Temuco);Área Médico-Quirúrgico Pediátrica Cuidados Medios;58.06;66.22
2026;4;121109;Hospital Dr. Hernán Henríquez Aravena (Temuco);Área Médico-Quirúrgico Pediátrica Cuidados Medios;62.26;55.2
2026;5;121109;Hospital Dr. Hernán Henríquez Aravena (Temuco);Área Médico-Quirúrgico Pediátrica Cuidados Medios;64.94;59.54
2026;6;121109;Hospital Dr. Hernán Henríquez Aravena (Temuco);Área Médico-Quirúrgico Pediátrica Cuidados Medios;58.29;
2026;7;121109;Hospital Dr. Hernán Henríquez Aravena (Temuco);Área Médico-Quirúrgico Pediátrica Cuidados Medios;60.76;
2026;8;121109;Hospital Dr. Hernán Henríquez Aravena (Temuco);Área Médico-Quirúrgico Pediátrica Cuidados Medios;59.67;
2026;9;121109;Hospital Dr. Hernán Henríquez Aravena (Temuco);Área Médico-Quirúrgico Pediátrica Cuidados Medios;59.59;
2026;10;121109;Hospital Dr. Hernán Henríquez Aravena (Temuco);Área Médico-Quirúrgico Pediátrica Cuidados Medios;57.83;
2026;11;121109;Hospital Dr. Hernán Henríquez Aravena (Temuco);Área Médico-Quirúrgico Pediátrica Cuidados Medios;55.8;
2026;12;121109;Hospital Dr. Hernán Henríquez Aravena (Temuco);Área Médico-Quirúrgico Pediátrica Cuidados Medios;53.66;
2026;1;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Neonatología Cuidados Intensivos;83.65;79.16
2026;2;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Neonatología Cuidados Intensivos;76.34;78.02
2026;3;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Neonatología Cuidados Intensivos;75.89;66.0
2026;4;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Neonatología Cuidados Intensivos;74.22;76.92
2026;5;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Neonatología Cuidados Intensivos;75.7;87.1
2026;6;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Neonatología Cuidados Intensivos;78.89;
2026;7;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Neonatología Cuidados Intensivos;82.16;
2026;8;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Neonatología Cuidados Intensivos;79.49;
2026;9;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Neonatología Cuidados Intensivos;75.63;
2026;10;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Neonatología Cuidados Intensivos;76.22;
2026;11;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Neonatología Cuidados Intensivos;73.72;
2026;12;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Neonatología Cuidados Intensivos;74.48;
2026;1;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Neonatología Cuidados Intermedios;80.51;74.8
2026;2;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Neonatología Cuidados Intermedios;76.42;90.18
2026;3;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Neonatología Cuidados Intermedios;80.34;79.33
2026;4;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Neonatología Cuidados Intermedios;78.15;71.88
2026;5;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Neonatología Cuidados Intermedios;78.58;83.87
2026;6;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Neonatología Cuidados Intermedios;80.31;
2026;7;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Neonatología Cuidados Intermedios;77.77;
2026;8;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Neonatología Cuidados Intermedios;80.12;
2026;9;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Neonatología Cuidados Intermedios;75.63;
2026;10;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Neonatología Cuidados Intermedios;74.76;
2026;11;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Neonatología Cuidados Intermedios;77.11;
2026;12;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Neonatología Cuidados Intermedios;75.3;
2026;1;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Obstetricia;72.99;74.78
2026;2;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Obstetricia;74.8;75.97
2026;3;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Obstetricia;72.61;77.09
2026;4;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Obstetricia;76.48;86.14
2026;5;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Obstetricia;80.45;81.6
2026;6;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Obstetricia;79.78;
2026;7;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Obstetricia;80.4;
2026;8;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Obstetricia;80.63;
2026;9;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Obstetricia;77.81;
2026;10;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Obstetricia;76.65;
2026;11;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Obstetricia;73.58;
2026;12;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Obstetricia;73.64;
2026;1;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Psiquiatría Adulto Corta estadía;95.16;99.79
2026;2;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Psiquiatría Adulto Corta estadía;98.99;99.65
2026;3;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Psiquiatría Adulto Corta estadía;96.26;99.38
2026;4;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Psiquiatría Adulto Corta estadía;96.7;99.35
2026;5;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Psiquiatría Adulto Corta estadía;98.55;97.5
2026;6;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Psiquiatría Adulto Corta estadía;97.51;
2026;7;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Psiquiatría Adulto Corta estadía;97.84;
2026;8;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Psiquiatría Adulto Corta estadía;97.87;
2026;9;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Psiquiatría Adulto Corta estadía;97.61;
2026;10;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Psiquiatría Adulto Corta estadía;98.58;
2026;11;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Psiquiatría Adulto Corta estadía;98.38;
2026;12;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Psiquiatría Adulto Corta estadía;98.14;
2026;1;121109;Hospital Dr. Hernán Henríquez Aravena (Temuco);Área Psiquiatría Forense Adulto evaluación e inicio tto.;56.83;56.77
2026;2;121109;Hospital Dr. Hernán Henríquez Aravena (Temuco);Área Psiquiatría Forense Adulto evaluación e inicio tto.;54.01;63.93
2026;3;121109;Hospital Dr. Hernán Henríquez Aravena (Temuco);Área Psiquiatría Forense Adulto evaluación e inicio tto.;61.35;66.13
2026;4;121109;Hospital Dr. Hernán Henríquez Aravena (Temuco);Área Psiquiatría Forense Adulto evaluación e inicio tto.;65.09;62.0
2026;5;121109;Hospital Dr. Hernán Henríquez Aravena (Temuco);Área Psiquiatría Forense Adulto evaluación e inicio tto.;62.82;68.06
2026;6;121109;Hospital Dr. Hernán Henríquez Aravena (Temuco);Área Psiquiatría Forense Adulto evaluación e inicio tto.;68.03;
2026;7;121109;Hospital Dr. Hernán Henríquez Aravena (Temuco);Área Psiquiatría Forense Adulto evaluación e inicio tto.;69.81;
2026;8;121109;Hospital Dr. Hernán Henríquez Aravena (Temuco);Área Psiquiatría Forense Adulto evaluación e inicio tto.;69.6;
2026;9;121109;Hospital Dr. Hernán Henríquez Aravena (Temuco);Área Psiquiatría Forense Adulto evaluación e inicio tto.;67.86;
2026;10;121109;Hospital Dr. Hernán Henríquez Aravena (Temuco);Área Psiquiatría Forense Adulto evaluación e inicio tto.;67.01;
2026;11;121109;Hospital Dr. Hernán Henríquez Aravena (Temuco);Área Psiquiatría Forense Adulto evaluación e inicio tto.;59.13;
2026;12;121109;Hospital Dr. Hernán Henríquez Aravena (Temuco);Área Psiquiatría Forense Adulto evaluación e inicio tto.;55.13;
2026;1;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Psiquiatría Infanto-adolescente corta estadía;91.19;91.87
2026;2;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Psiquiatría Infanto-adolescente corta estadía;90.22;96.43
2026;3;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Psiquiatría Infanto-adolescente corta estadía;90.53;88.1
2026;4;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Psiquiatría Infanto-adolescente corta estadía;87.75;95.0
2026;5;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Psiquiatría Infanto-adolescente corta estadía;91.96;96.11
2026;6;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Psiquiatría Infanto-adolescente corta estadía;95.56;
2026;7;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Psiquiatría Infanto-adolescente corta estadía;95.61;
2026;8;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Psiquiatría Infanto-adolescente corta estadía;95.08;
2026;9;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Psiquiatría Infanto-adolescente corta estadía;92.7;
2026;10;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Psiquiatría Infanto-adolescente corta estadía;92.8;
2026;11;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Psiquiatría Infanto-adolescente corta estadía;90.42;
2026;12;121109;Hospital Dr Hernán Henríquez Aravena (Temuco);Área Psiquiatría Infanto-adolescente corta estadía;90.06;
